id,sample,click,question,confidence,chosen_answer,confidence_recoded,n_clicks,actual_answer,grade,mode,type,is_attention,page,same
1004,8,38,33,0,0,3,1,0,1,3,31,1,6,0
39,5,38,32,1,0,2,1,1,0,4,35,0,6,1
505,9,38,32,2,0,1,1,0,1,4,34,0,6,0
157,4,38,13,0,0,3,3,1,0,4,15,0,3,1
232,9,38,34,0,0,3,1,0,1,3,31,1,6,0
200,6,38,28,0,0,3,1,0,1,3,25,1,5,0
131,8,38,32,3,1,1,1,1,1,3,36,0,6,1
278,7,38,34,0,0,3,1,0,1,3,31,1,6,0
35,4,38,29,3,1,1,1,1,1,3,27,0,5,1
228,2,38,26,0,0,3,1,0,1,2,25,1,5,0
287,10,39,36,5,1,3,1,1,1,5,33,0,6,1
6,4,39,35,0,0,3,3,0,1,1,34,0,6,0
9,9,39,31,3,1,1,1,1,1,2,33,0,6,1
262,1,39,34,0,0,3,1,0,1,5,32,0,6,0
190,2,39,32,0,0,3,1,0,1,3,34,0,6,0
47,3,39,36,0,0,3,1,0,1,2,32,0,6,0
280,9,39,30,0,0,3,1,0,1,2,25,1,5,0
208,9,39,28,2,0,1,1,0,1,3,26,0,5,0
137,9,39,29,2,0,1,2,0,1,4,28,0,5,0
21,3,39,36,1,0,2,1,0,1,2,32,0,6,0
258,1,39,28,0,0,3,1,0,1,1,25,1,5,0
239,6,39,32,0,0,3,1,0,1,2,31,1,6,0
5,10,39,36,4,1,2,2,1,1,3,33,0,6,1
288,8,39,34,4,1,2,2,1,1,2,35,0,6,1
203,9,39,29,0,0,3,1,0,1,5,28,0,5,0
30,2,39,25,4,1,2,3,0,0,1,26,0,5,0
154,5,39,36,0,0,3,2,0,1,4,34,0,6,0
83,8,39,33,0,0,3,1,0,1,2,31,1,6,0
19,7,39,30,3,1,1,1,1,1,1,29,0,5,1
235,7,39,32,0,0,3,1,0,1,3,32,0,6,0
44,1,39,36,0,0,3,1,0,1,2,34,0,6,0
1050,8,39,36,0,0,3,1,0,1,4,32,0,6,0
152,5,39,33,0,0,3,1,0,1,5,31,1,6,0
88,4,39,36,0,0,3,1,0,1,2,31,1,6,0
195,2,39,22,2,0,1,4,1,0,2,23,0,4,1
13,4,39,36,0,0,3,1,0,1,3,31,1,6,0
198,4,39,35,0,0,3,1,0,1,5,34,0,6,0
132,5,39,36,0,0,3,1,0,1,4,34,0,6,0
255,5,39,31,0,0,3,1,0,1,1,32,0,6,0
180,7,39,31,5,1,3,1,1,1,2,36,0,6,1
187,8,39,32,5,1,3,1,1,1,2,36,0,6,1
272,4,39,35,1,0,2,1,0,1,1,34,0,6,0
168,5,39,29,2,0,1,3,0,1,2,26,0,5,0
78,1,39,23,0,0,3,3,0,1,4,22,0,4,0
133,9,39,31,5,1,3,1,1,1,1,33,0,6,1
43,10,39,31,2,0,1,1,0,1,5,34,0,6,0
161,2,39,32,1,0,2,2,0,1,1,34,0,6,0
37,7,39,31,5,1,3,1,1,1,3,36,0,6,1
238,4,39,35,0,0,3,1,0,1,5,34,0,6,0
277,6,39,36,1,0,2,1,0,1,1,32,0,6,0
225,7,39,30,4,1,2,1,1,1,3,29,0,5,1
77,2,39,35,5,1,3,1,1,1,1,36,0,6,1
1142,9,39,36,0,0,3,1,0,1,4,32,0,6,0
167,8,39,34,1,0,2,1,1,0,3,35,0,6,1
26,6,39,31,4,1,2,1,1,1,5,36,0,6,1
58,8,39,36,0,0,3,1,0,1,5,32,0,6,0
61,4,39,30,3,1,1,1,0,0,3,30,0,5,0
284,5,39,33,0,0,3,1,0,1,5,31,1,6,0
96,5,39,34,5,1,3,1,1,1,3,36,0,6,1
41,1,39,35,0,0,3,1,0,1,3,31,1,6,0
143,7,39,29,1,0,2,1,0,1,2,28,0,5,0
146,7,39,33,1,0,2,1,0,1,4,34,0,6,0
62,3,39,26,1,0,2,1,0,1,5,30,0,5,0
261,10,39,34,5,1,3,1,1,1,1,35,0,6,1
173,3,39,36,0,0,3,1,0,1,1,32,0,6,0
97,3,39,28,0,0,3,2,0,1,1,28,0,5,0
126,8,39,31,4,1,2,1,1,1,4,33,0,6,1
17,10,39,35,4,1,2,1,1,1,5,36,0,6,1
70,1,39,34,0,0,3,1,0,1,1,32,0,6,0
1143,8,39,27,1,0,2,1,0,1,4,26,0,5,0
1004,8,39,34,3,1,1,1,1,1,3,35,0,6,1
271,10,39,32,0,0,3,2,0,1,1,32,0,6,0
39,5,39,33,0,0,3,1,0,1,4,31,1,6,0
232,9,39,35,5,1,3,1,1,1,3,36,0,6,1
200,6,39,27,2,0,1,1,0,1,3,30,0,5,0
131,8,39,33,0,0,3,1,0,1,3,31,1,6,0
278,7,39,35,5,1,3,1,1,1,3,33,0,6,1
35,4,39,30,3,1,1,1,0,0,3,30,0,5,0
228,2,39,27,1,0,2,1,0,1,2,30,0,5,0
287,10,4,3,5,1,3,1,1,1,5,5,0,1,1
6,4,4,4,5,1,3,1,0,0,1,4,0,1,0
9,9,4,3,3,1,1,1,1,1,2,2,0,1,1
502,6,4,4,5,1,3,1,1,1,4,5,0,1,1
262,1,4,4,1,0,2,1,1,0,5,2,0,1,1
190,2,4,5,1,0,2,1,0,1,3,4,0,1,0
242,2,4,4,5,1,3,1,1,1,5,1,1,1,1
280,9,4,1,0,0,3,3,1,0,2,3,0,1,1
29,1,4,4,5,1,3,1,1,1,5,2,0,1,1
208,9,4,4,4,1,2,1,0,0,3,4,0,1,0
137,9,4,3,3,1,1,1,1,1,4,2,0,1,1
80,10,4,3,5,1,3,2,1,1,2,5,0,1,1
1141,7,4,4,5,1,3,1,1,1,4,1,1,1,1
27,6,4,4,5,1,3,1,1,1,2,5,0,1,1
21,3,4,4,3,1,1,1,0,0,2,4,0,1,0
98,2,4,5,0,0,3,1,0,1,4,4,0,1,0
239,6,4,4,5,1,3,1,1,1,2,5,0,1,1
5,10,4,4,5,1,3,1,1,1,3,1,1,1,1
288,8,4,4,5,1,3,1,1,1,2,2,0,1,1
203,9,4,4,2,0,1,1,0,1,5,4,0,1,0
30,2,4,3,4,1,2,2,1,1,1,2,0,1,1
154,5,4,4,4,1,2,1,1,1,4,5,0,1,1
268,9,4,4,5,1,3,1,0,0,1,4,0,1,0
83,8,4,3,2,0,1,1,1,0,2,5,0,1,1
19,7,4,4,5,1,3,1,1,1,1,1,1,1,1
162,5,4,3,5,1,3,1,1,1,3,2,0,1,1
1030,4,4,4,1,0,2,1,0,1,4,4,0,1,0
235,7,4,4,5,1,3,1,1,1,3,1,1,1,1
44,1,4,3,0,0,3,1,0,1,2,4,0,1,0
34,5,4,4,5,1,3,1,1,1,2,5,0,1,1
112,2,4,4,5,1,3,1,1,1,2,1,1,1,1
1050,8,4,3,5,1,3,1,1,1,4,5,0,1,1
1010,1,4,2,5,1,3,3,1,1,5,1,1,1,1
152,5,4,3,4,1,2,1,1,1,5,2,0,1,1
85,1,4,3,2,0,1,2,0,1,4,4,0,1,0
88,4,4,3,4,1,2,1,1,1,2,2,0,1,1
13,4,4,4,4,1,2,1,0,0,3,4,0,1,0
198,4,4,4,1,0,2,1,0,1,5,4,0,1,0
132,5,4,3,3,1,1,1,1,1,4,2,0,1,1
255,5,4,4,5,1,3,1,1,1,1,5,0,1,1
291,4,4,4,5,1,3,1,0,0,5,4,0,1,0
187,8,4,3,5,1,3,2,1,1,2,5,0,1,1
272,4,4,3,5,1,3,1,1,1,1,2,0,1,1
168,5,4,3,3,1,1,1,1,1,2,2,0,1,1
78,1,4,4,5,1,3,1,1,1,4,2,0,1,1
55,5,4,4,5,1,3,1,1,1,1,5,0,1,1
133,9,4,4,5,1,3,1,0,0,1,4,0,1,0
122,6,4,4,4,1,2,1,1,1,4,5,0,1,1
197,2,4,4,5,1,3,1,1,1,3,1,1,1,1
43,10,4,4,3,1,1,1,1,1,5,1,1,1,1
161,2,4,4,5,1,3,1,1,1,1,1,1,1,1
166,6,4,4,5,1,3,1,1,1,1,5,0,1,1
68,8,4,4,4,1,2,1,1,1,3,2,0,1,1
238,4,4,3,1,0,2,1,1,0,5,2,0,1,1
277,6,4,5,1,0,2,1,0,1,1,4,0,1,0
225,7,4,6,4,1,2,1,1,1,3,3,0,1,1
77,2,4,4,5,1,3,1,1,1,1,1,1,1,1
267,8,4,4,0,0,3,1,1,0,1,2,0,1,1
1142,9,4,4,4,1,2,1,0,0,4,4,0,1,0
247,9,4,4,1,0,2,1,0,1,5,4,0,1,0
281,6,4,4,4,1,2,1,1,1,5,5,0,1,1
1001,4,4,4,2,0,1,1,0,1,3,4,0,1,0
26,6,4,3,4,1,2,1,1,1,5,3,0,1,1
58,8,4,3,5,1,3,1,1,1,5,5,0,1,1
61,4,4,2,5,1,3,2,1,1,3,5,0,1,1
284,5,4,4,4,1,2,1,1,1,5,5,0,1,1
96,5,4,4,5,1,3,1,1,1,3,5,0,1,1
41,1,4,4,0,0,3,1,1,0,3,2,0,1,1
146,7,4,4,5,1,3,1,1,1,4,1,1,1,1
261,10,4,3,5,1,3,2,1,1,1,5,0,1,1
173,3,4,4,0,0,3,1,0,1,1,4,0,1,0
126,8,4,4,5,1,3,1,1,1,4,2,0,1,1
16,3,4,4,1,0,2,1,0,1,4,4,0,1,0
17,10,4,4,5,1,3,1,1,1,5,1,1,1,1
70,1,4,4,5,1,3,1,1,1,1,2,0,1,1
42,3,4,4,2,0,1,1,0,1,5,4,0,1,0
1004,8,4,3,4,1,2,1,1,1,3,5,0,1,1
271,10,4,3,5,1,3,1,1,1,1,5,0,1,1
39,5,4,4,4,1,2,1,1,1,4,5,0,1,1
505,9,4,4,3,1,1,1,0,0,4,4,0,1,0
232,9,4,4,5,1,3,1,0,0,3,4,0,1,0
1020,3,4,4,0,0,3,1,0,1,4,4,0,1,0
131,8,4,4,5,1,3,1,1,1,3,2,0,1,1
278,7,4,4,5,1,3,1,1,1,3,1,1,1,1
35,4,4,3,5,1,3,1,1,1,3,2,0,1,1
228,2,4,1,5,1,3,3,1,1,2,3,0,1,1
287,10,40,35,4,1,2,1,1,1,5,36,0,6,1
262,1,40,35,0,0,3,1,0,1,5,31,1,6,0
190,2,40,33,0,0,3,1,0,1,3,31,1,6,0
242,2,40,36,1,0,2,2,1,0,5,35,0,6,1
280,9,40,31,5,1,3,1,1,1,2,33,0,6,1
208,9,40,29,0,0,3,1,0,1,3,28,0,5,0
137,9,40,30,0,0,3,1,0,1,4,25,1,5,0
1060,9,40,33,4,1,2,2,1,1,2,35,0,6,1
258,1,40,29,0,0,3,1,0,1,1,30,0,5,0
239,6,40,33,1,0,2,1,1,0,2,35,0,6,1
288,8,40,35,0,0,3,1,0,1,2,34,0,6,0
203,9,40,30,0,0,3,1,0,1,5,25,1,5,0
154,5,40,35,4,1,2,1,1,1,4,33,0,6,1
83,8,40,34,1,0,2,1,1,0,2,35,0,6,1
19,7,40,31,3,1,1,1,1,1,1,36,0,6,1
162,5,40,28,0,0,3,10,1,0,3,27,0,5,1
235,7,40,33,0,0,3,1,0,1,3,34,0,6,0
100,10,40,22,0,0,3,2,0,1,4,22,0,4,0
34,5,40,35,5,1,3,1,1,1,2,33,0,6,1
152,5,40,34,4,1,2,1,1,1,5,36,0,6,1
195,2,40,23,1,0,2,1,0,1,2,22,0,4,0
198,4,40,36,0,0,3,1,0,1,5,31,1,6,0
32,3,40,30,1,0,2,2,0,1,3,26,0,5,0
180,7,40,32,1,0,2,1,0,1,2,32,0,6,0
291,4,40,33,5,1,3,2,1,1,5,33,0,6,1
187,8,40,33,0,0,3,1,0,1,2,31,1,6,0
168,5,40,30,2,0,1,1,0,1,2,28,0,5,0
78,1,40,24,0,0,3,1,0,1,4,19,1,4,0
133,9,40,32,0,0,3,1,0,1,1,34,0,6,0
43,10,40,32,1,0,2,1,0,1,5,32,0,6,0
161,2,40,33,0,0,3,1,0,1,1,31,1,6,0
37,7,40,32,0,0,3,1,0,1,3,32,0,6,0
238,4,40,36,0,0,3,1,0,1,5,31,1,6,0
225,7,40,29,1,0,2,1,0,1,3,28,0,5,0
77,2,40,36,5,1,3,1,1,1,1,35,0,6,1
167,8,40,35,0,0,3,1,0,1,3,34,0,6,0
247,9,40,33,2,0,1,2,1,0,5,35,0,6,1
281,6,40,33,1,0,2,4,1,0,5,35,0,6,1
26,6,40,32,0,0,3,1,0,1,5,31,1,6,0
231,1,40,32,4,1,2,2,1,1,3,35,0,6,1
61,4,40,31,1,0,2,1,1,0,3,35,0,6,1
96,5,40,35,5,1,3,1,1,1,3,33,0,6,1
41,1,40,36,0,0,3,1,0,1,3,34,0,6,0
143,7,40,30,5,1,3,1,1,1,2,29,0,5,1
146,7,40,34,0,0,3,1,0,1,4,31,1,6,0
261,10,40,35,5,1,3,1,1,1,1,36,0,6,1
24,4,40,31,2,0,1,2,1,0,1,35,0,6,1
173,3,40,31,3,1,1,1,1,1,1,35,0,6,1
97,3,40,29,5,1,3,1,1,1,1,29,0,5,1
17,10,40,36,4,1,2,1,1,1,5,33,0,6,1
70,1,40,35,0,0,3,1,0,1,1,31,1,6,0
1143,8,40,28,5,1,3,1,1,1,4,29,0,5,1
271,10,40,33,0,0,3,1,0,1,1,31,1,6,0
39,5,40,34,4,1,2,1,1,1,4,36,0,6,1
505,9,40,33,3,1,1,2,1,1,4,35,0,6,1
157,4,40,15,1,0,2,1,1,0,4,17,0,3,1
232,9,40,36,0,0,3,1,0,1,3,32,0,6,0
131,8,40,34,1,0,2,1,1,0,3,35,0,6,1
228,2,40,28,1,0,2,1,0,1,2,28,0,5,0
287,10,41,34,3,1,1,1,1,1,5,35,0,6,1
9,9,41,32,1,0,2,2,0,1,2,34,0,6,0
262,1,41,36,0,0,3,1,0,1,5,34,0,6,0
190,2,41,34,1,0,2,1,0,1,3,32,0,6,0
280,9,41,32,0,0,3,1,0,1,2,34,0,6,0
208,9,41,30,0,0,3,1,0,1,3,25,1,5,0
137,9,41,31,5,1,3,1,1,1,4,33,0,6,1
1060,9,41,34,0,0,3,1,0,1,2,31,1,6,0
27,6,41,33,1,0,2,3,1,0,2,35,0,6,1
239,6,41,34,4,1,2,1,1,1,2,33,0,6,1
288,8,41,36,2,0,1,1,0,1,2,32,0,6,0
203,9,41,31,5,1,3,1,1,1,5,33,0,6,1
19,7,41,32,0,0,3,1,0,1,1,32,0,6,0
162,5,41,29,1,0,2,1,0,1,3,26,0,5,0
235,7,41,34,0,0,3,1,0,1,3,31,1,6,0
100,10,41,23,5,1,3,1,1,1,4,21,0,4,1
34,5,41,34,5,1,3,2,1,1,2,36,0,6,1
152,5,41,35,4,1,2,1,1,1,5,33,0,6,1
88,4,41,31,3,1,1,2,1,1,2,35,0,6,1
195,2,41,24,4,1,2,1,1,1,2,24,0,4,1
198,4,41,31,3,1,1,2,1,1,5,35,0,6,1
32,3,41,31,2,0,1,1,1,0,3,35,0,6,1
291,4,41,34,0,0,3,1,0,1,5,32,0,6,0
187,8,41,34,4,1,2,1,1,1,2,35,0,6,1
168,5,41,28,2,0,1,2,1,0,2,27,0,5,1
78,1,41,25,5,1,3,1,1,1,4,29,0,5,1
122,6,41,32,0,0,3,1,0,1,4,31,1,6,0
43,10,41,33,2,0,1,1,0,1,5,31,1,6,0
161,2,41,34,3,1,1,1,0,0,1,32,0,6,0
37,7,41,33,0,0,3,1,0,1,3,34,0,6,0
225,7,41,31,4,1,2,1,1,1,3,36,0,6,1
247,9,41,34,1,0,2,1,0,1,5,31,1,6,0
281,6,41,34,3,1,1,1,1,1,5,33,0,6,1
26,6,41,33,1,0,2,1,1,0,5,35,0,6,1
231,1,41,33,5,1,3,1,1,1,3,36,0,6,1
61,4,41,32,4,1,2,1,1,1,3,36,0,6,1
284,5,41,36,0,0,3,2,0,1,5,34,0,6,0
96,5,41,36,0,0,3,1,0,1,3,34,0,6,0
143,7,41,31,5,1,3,1,1,1,2,36,0,6,1
146,7,41,36,2,0,1,1,1,0,4,35,0,6,1
62,3,41,27,4,1,2,2,1,1,5,27,0,5,1
261,10,41,36,5,1,3,1,1,1,1,33,0,6,1
24,4,41,32,5,1,3,1,1,1,1,36,0,6,1
97,3,41,30,0,0,3,1,0,1,1,26,0,5,0
70,1,41,36,0,0,3,1,0,1,1,34,0,6,0
1143,8,41,29,0,0,3,1,0,1,4,25,1,5,0
1004,8,41,35,0,0,3,2,0,1,3,34,0,6,0
39,5,41,35,4,1,2,1,1,1,4,33,0,6,1
505,9,41,34,0,0,3,1,0,1,4,31,1,6,0
157,4,41,16,0,0,3,1,0,1,4,13,1,3,0
200,6,41,29,5,1,3,2,1,1,3,29,0,5,1
131,8,41,35,0,0,3,1,0,1,3,34,0,6,0
278,7,41,36,5,1,3,2,1,1,3,35,0,6,1
35,4,41,31,1,0,2,2,1,0,3,35,0,6,1
228,2,41,29,5,1,3,1,1,1,2,29,0,5,1
9,9,42,33,2,0,1,1,1,0,2,35,0,6,1
190,2,42,35,5,1,3,1,1,1,3,36,0,6,1
280,9,42,33,0,0,3,1,1,0,2,35,0,6,1
208,9,42,31,4,1,2,1,1,1,3,33,0,6,1
137,9,42,32,0,0,3,1,0,1,4,34,0,6,0
1060,9,42,35,5,1,3,1,1,1,2,36,0,6,1
27,6,42,34,4,1,2,1,1,1,2,33,0,6,1
258,1,42,30,4,1,2,2,1,1,1,27,0,5,1
239,6,42,35,0,0,3,1,0,1,2,34,0,6,0
203,9,42,32,0,0,3,1,0,1,5,34,0,6,0
30,2,42,27,1,0,2,3,0,1,1,30,0,5,0
83,8,42,35,2,0,1,2,0,1,2,34,0,6,0
19,7,42,34,0,0,3,1,0,1,1,31,1,6,0
162,5,42,30,0,0,3,1,0,1,3,28,0,5,0
235,7,42,35,5,1,3,1,1,1,3,33,0,6,1
100,10,42,24,4,1,2,1,1,1,4,24,0,4,1
34,5,42,36,3,1,1,1,0,0,2,34,0,6,0
152,5,42,36,1,0,2,1,0,1,5,34,0,6,0
85,1,42,31,4,1,2,4,1,1,4,33,0,6,1
32,3,42,32,0,0,3,1,0,1,3,31,1,6,0
180,7,42,33,0,0,3,2,0,1,2,34,0,6,0
291,4,42,35,3,1,1,1,0,0,5,34,0,6,0
187,8,42,35,0,0,3,1,0,1,2,34,0,6,0
168,5,42,31,1,0,2,1,0,1,2,32,0,6,0
78,1,42,26,0,0,3,1,0,1,4,26,0,5,0
133,9,42,34,0,0,3,1,0,1,1,31,1,6,0
122,6,42,33,1,0,2,3,1,0,4,35,0,6,1
43,10,42,34,1,0,2,1,1,0,5,35,0,6,1
161,2,42,35,5,1,3,1,1,1,1,36,0,6,1
37,7,42,34,0,0,3,1,0,1,3,31,1,6,0
167,8,42,36,0,0,3,2,0,1,3,32,0,6,0
281,6,42,35,1,0,2,1,0,1,5,34,0,6,0
26,6,42,34,4,1,2,1,1,1,5,33,0,6,1
231,1,42,36,0,0,3,1,0,1,3,34,0,6,0
61,4,42,33,5,1,3,1,1,1,3,33,0,6,1
96,5,42,32,0,0,3,1,1,0,3,35,0,6,1
143,7,42,32,0,0,3,1,0,1,2,32,0,6,0
146,7,42,35,4,1,2,1,1,1,4,33,0,6,1
62,3,42,28,1,0,2,1,0,1,5,28,0,5,0
24,4,42,33,5,1,3,1,1,1,1,33,0,6,1
97,3,42,31,1,0,2,1,1,0,1,35,0,6,1
1143,8,42,30,0,0,3,1,0,1,4,28,0,5,0
1004,8,42,36,1,0,2,1,0,1,3,32,0,6,0
271,10,42,34,4,1,2,2,1,1,1,35,0,6,1
505,9,42,35,3,1,1,1,1,1,4,36,0,6,1
157,4,42,17,0,0,3,1,0,1,4,14,0,3,0
200,6,42,30,1,0,2,1,0,1,3,28,0,5,0
131,8,42,36,1,0,2,1,0,1,3,32,0,6,0
35,4,42,32,3,1,1,1,1,1,3,36,0,6,1
228,2,42,30,4,1,2,1,1,1,2,27,0,5,1
9,9,43,34,2,0,1,1,0,1,2,31,1,6,0
190,2,43,36,5,1,3,1,1,1,3,35,0,6,1
280,9,43,34,0,0,3,1,0,1,2,31,1,6,0
137,9,43,33,3,1,1,1,1,1,4,35,0,6,1
1060,9,43,36,0,0,3,1,0,1,2,32,0,6,0
258,1,43,31,5,1,3,1,1,1,1,33,0,6,1
239,6,43,36,0,0,3,1,0,1,2,32,0,6,0
30,2,43,31,5,1,3,1,1,1,1,33,0,6,1
83,8,43,36,1,0,2,1,0,1,2,32,0,6,0
19,7,43,36,0,0,3,1,1,0,1,35,0,6,1
162,5,43,31,0,0,3,1,0,1,3,32,0,6,0
235,7,43,36,3,1,1,1,1,1,3,35,0,6,1
100,10,43,25,4,1,2,1,0,0,4,26,0,5,0
34,5,43,33,0,0,3,1,0,1,2,31,1,6,0
85,1,43,32,2,0,1,1,1,0,4,35,0,6,1
32,3,43,33,3,1,1,1,1,1,3,33,0,6,1
255,5,43,32,4,1,2,4,1,1,1,35,0,6,1
180,7,43,34,0,0,3,1,0,1,2,31,1,6,0
291,4,43,31,3,1,1,1,1,1,5,35,0,6,1
187,8,43,36,0,0,3,1,0,1,2,32,0,6,0
168,5,43,32,2,0,1,1,1,0,2,35,0,6,1
78,1,43,27,0,0,3,1,0,1,4,28,0,5,0
122,6,43,31,5,1,3,1,1,1,4,36,0,6,1
43,10,43,35,4,1,2,1,1,1,5,36,0,6,1
161,2,43,36,1,0,2,1,1,0,1,35,0,6,1
37,7,43,35,5,1,3,1,1,1,3,33,0,6,1
225,7,43,32,0,0,3,2,0,1,3,32,0,6,0
247,9,43,35,4,1,2,2,1,1,5,36,0,6,1
26,6,43,35,1,0,2,1,0,1,5,34,0,6,0
231,1,43,35,0,0,3,1,0,1,3,31,1,6,0
61,4,43,34,0,0,3,1,0,1,3,32,0,6,0
96,5,43,31,0,0,3,1,0,1,3,32,0,6,0
143,7,43,33,0,0,3,1,0,1,2,34,0,6,0
62,3,43,29,1,0,2,1,1,0,5,29,0,5,1
24,4,43,34,0,0,3,1,0,1,1,32,0,6,0
97,3,43,32,0,0,3,1,0,1,1,31,1,6,0
1143,8,43,26,3,1,1,2,1,1,4,27,0,5,1
271,10,43,35,5,1,3,1,1,1,1,36,0,6,1
39,5,43,36,1,0,2,2,0,1,4,34,0,6,0
228,2,43,31,4,1,2,1,1,1,2,33,0,6,1
9,9,44,35,3,1,1,1,1,1,2,36,0,6,1
280,9,44,35,4,1,2,1,1,1,2,36,0,6,1
208,9,44,32,0,0,3,2,0,1,3,34,0,6,0
137,9,44,34,0,0,3,1,0,1,4,31,1,6,0
27,6,44,35,0,0,3,2,0,1,2,34,0,6,0
258,1,44,32,3,1,1,1,1,1,1,35,0,6,1
203,9,44,33,1,0,2,2,1,0,5,35,0,6,1
30,2,44,33,0,0,3,1,0,1,1,31,1,6,0
100,10,44,26,0,0,3,1,0,1,4,25,1,5,0
85,1,44,33,4,1,2,1,1,1,4,36,0,6,1
32,3,44,34,1,0,2,1,0,1,3,34,0,6,0
255,5,44,33,0,0,3,1,0,1,1,31,1,6,0
180,7,44,35,4,1,2,1,1,1,2,33,0,6,1
168,5,44,33,0,0,3,1,0,1,2,31,1,6,0
78,1,44,28,0,0,3,1,0,1,4,25,1,5,0
43,10,44,36,4,1,2,1,1,1,5,33,0,6,1
37,7,44,36,0,0,3,1,1,0,3,35,0,6,1
225,7,44,33,0,0,3,1,0,1,3,34,0,6,0
247,9,44,36,0,0,3,1,0,1,5,32,0,6,0
281,6,44,36,0,0,3,2,0,1,5,32,0,6,0
26,6,44,36,0,0,3,1,0,1,5,32,0,6,0
231,1,44,34,0,0,3,1,0,1,3,32,0,6,0
61,4,44,35,0,0,3,1,0,1,3,34,0,6,0
143,7,44,34,0,0,3,1,0,1,2,31,1,6,0
62,3,44,30,1,0,2,1,0,1,5,26,0,5,0
24,4,44,35,0,0,3,1,0,1,1,34,0,6,0
97,3,44,33,5,1,3,1,1,1,1,33,0,6,1
271,10,44,36,5,1,3,1,1,1,1,33,0,6,1
505,9,44,36,1,0,2,2,0,1,4,32,0,6,0
35,4,44,33,2,0,1,2,1,0,3,33,0,6,1
280,9,45,36,0,0,3,1,0,1,2,32,0,6,0
137,9,45,35,5,1,3,1,1,1,4,36,0,6,1
203,9,45,35,5,1,3,1,1,1,5,36,0,6,1
30,2,45,34,0,0,3,1,0,1,1,32,0,6,0
162,5,45,32,0,0,3,2,1,0,3,35,0,6,1
100,10,45,27,5,1,3,1,1,1,4,29,0,5,1
85,1,45,34,0,0,3,1,0,1,4,32,0,6,0
195,2,45,26,0,0,3,1,0,1,2,25,1,5,0
32,3,45,35,4,1,2,1,1,1,3,36,0,6,1
180,7,45,36,1,0,2,1,1,0,2,35,0,6,1
168,5,45,34,4,1,2,1,1,1,2,36,0,6,1
78,1,45,29,0,0,3,1,0,1,4,30,0,5,0
133,9,45,33,1,0,2,4,1,0,1,35,0,6,1
225,7,45,34,0,0,3,1,0,1,3,31,1,6,0
61,4,45,36,0,0,3,1,0,1,3,31,1,6,0
143,7,45,35,4,1,2,1,1,1,2,33,0,6,1
62,3,45,31,1,0,2,1,1,0,5,35,0,6,1
24,4,45,36,0,0,3,1,0,1,1,31,1,6,0
97,3,45,34,0,0,3,1,0,1,1,34,0,6,0
1143,8,45,31,5,1,3,2,1,1,4,33,0,6,1
200,6,45,31,4,1,2,3,1,1,3,36,0,6,1
35,4,45,34,0,0,3,1,0,1,3,32,0,6,0
228,2,45,32,0,0,3,2,0,1,2,34,0,6,0
9,9,46,36,1,0,2,2,0,1,2,32,0,6,0
137,9,46,36,1,0,2,1,0,1,4,32,0,6,0
27,6,46,36,1,0,2,2,0,1,2,32,0,6,0
258,1,46,33,5,1,3,2,1,1,1,36,0,6,1
203,9,46,36,0,0,3,1,0,1,5,32,0,6,0
30,2,46,35,5,1,3,1,1,1,1,36,0,6,1
162,5,46,33,0,0,3,1,0,1,3,31,1,6,0
85,1,46,35,0,0,3,1,0,1,4,31,1,6,0
195,2,46,25,1,0,2,4,0,1,2,26,0,5,0
32,3,46,36,1,0,2,1,0,1,3,32,0,6,0
255,5,46,34,5,1,3,2,1,1,1,36,0,6,1
168,5,46,35,5,1,3,1,1,1,2,33,0,6,1
133,9,46,35,5,1,3,1,1,1,1,36,0,6,1
225,7,46,35,4,1,2,1,1,1,3,33,0,6,1
62,3,46,32,0,0,3,1,0,1,5,31,1,6,0
97,3,46,35,5,1,3,1,1,1,1,36,0,6,1
1143,8,46,32,5,1,3,1,1,1,4,36,0,6,1
157,4,46,14,1,0,2,5,0,1,4,16,0,3,0
200,6,46,32,0,0,3,1,0,1,3,31,1,6,0
35,4,46,35,2,0,1,1,0,1,3,34,0,6,0
228,2,46,33,0,0,3,1,0,1,2,31,1,6,0
258,1,47,34,0,0,3,1,0,1,1,32,0,6,0
203,9,47,34,0,0,3,1,0,1,5,31,1,6,0
30,2,47,32,1,0,2,1,0,1,1,34,0,6,0
162,5,47,34,5,1,3,1,1,1,3,36,0,6,1
100,10,47,28,0,0,3,2,0,1,4,30,0,5,0
195,2,47,27,2,0,1,1,0,1,2,30,0,5,0
255,5,47,35,5,1,3,1,1,1,1,33,0,6,1
168,5,47,36,1,0,2,1,0,1,2,34,0,6,0
78,1,47,30,0,0,3,2,1,0,4,27,0,5,1
133,9,47,36,0,0,3,1,0,1,1,32,0,6,0
225,7,47,36,4,1,2,1,1,1,3,35,0,6,1
62,3,47,33,1,0,2,1,1,0,5,33,0,6,1
97,3,47,36,0,0,3,1,0,1,1,32,0,6,0
1143,8,47,33,0,0,3,1,0,1,4,31,1,6,0
157,4,47,19,5,1,3,1,1,1,4,24,0,4,1
200,6,47,33,4,1,2,1,1,1,3,35,0,6,1
35,4,47,36,0,0,3,1,0,1,3,31,1,6,0
228,2,47,34,1,0,2,1,0,1,2,32,0,6,0
258,1,48,35,0,0,3,1,0,1,1,31,1,6,0
30,2,48,36,1,0,2,1,1,0,1,35,0,6,1
